,STOP_ID,STOP_NAME,ROUTEUSSP
1004,19459,15-Stawell St/Swan St (Richmond),70
1005,19460,14-Burnley St/Swan St (Richmond),70
1006,19461,13-Edinburgh St/Swan St (Richmond),70
1007,19462,12-Coppin St/Swan St (Richmond),70
1008,19463,11-Church St/Swan St (Richmond),70
1009,19464,10-Swan Street Shopping Centre/Swan St (Richmond),70
1010,19465,9-Lennox St/Swan St (Richmond),70
1011,19466,8-Richmond Station/Swan St (Cremorne),70
1012,19467,43-Brewster St/Mt Alexander Rd (Essendon),59
1013,19468,44-Thorn St/Mt Alexander Rd (Essendon),59
1014,19469,45-Glass St/Mt Alexander Rd (Essendon),59
1015,19470,47-Mt Alexander Rd/Keilor Rd (Essendon),59
1016,19471,48-Service St/Keilor Rd (Essendon North),59
1017,19472,49-Essendon North PS/Keilor Rd (Essendon North),59
1018,19473,50-Cooper St/Keilor Rd (Essendon North),59
1019,19475,53-Keilor Rd/Matthews Ave (Niddrie),59
1020,19477,54-Fullarton Rd/Matthews Ave (Niddrie),59
1021,19478,55-Cameron St/Matthews Ave (Airport West),59
1022,19479,56-Earl St/Matthews Ave (Airport West),59
1023,19480,57-Hawker St/Matthews Ave (Airport West),59
1024,19481,58-Marshall Rd/Matthews Ave (Airport West),59
1025,19482,59-Airport West/Matthews Ave (Airport West),59
1026,19489,1-Melbourne University/Swanston St (Carlton),"16,3/3a,5,6,64,67,72,1"
1027,19491,3-Lincoln Square/Swanston St (Carlton),"16,3/3a,5,6,64,67,72,1"
1028,19492,4-Queensberry St/Swanston St (Carlton),"16,3/3a,5,6,64,67,72,1"
1029,19494,7-RMIT University/Swanston St (Melbourne City),"16,3/3a,5,6,64,67,72,1"
1030,19495,8-Melbourne Central Station/Swanston St (Melbourne City),"16,3/3a,5,6,64,67,72,1"
1031,19497,10-Bourke Street Mall/Swanston St (Melbourne City),"16,3/3a,5,6,64,67,72,1"
1032,19498,11-City Square/Swanston St (Melbourne City),"16,3/3a,5,6,64,67,72,1"
1033,19499,13-Federation Square/Swanston St (Melbourne City),"16,3/3a,5,6,64,67,72,1"
1034,19500,14-Arts Precinct/St Kilda Rd (Southbank),"16,3/3a,5,6,64,67,72,1"
1035,19502,17-Grant St-Police Memorial/St Kilda Rd (Southbank),"3/3a,5,6,64,67,72,16"
1036,19504,19-Shrine of Remembrance/St Kilda Rd (Melbourne City),"3/3a,5,6,64,67,72,16"
1037,19505,20-Park Street/St Kilda Rd (Melbourne City),"3/3a,5,6,64,67,72,16"
1038,19528,22-Toorak Rd/St Kilda Rd (Melbourne City),"3/3a,5,6,64,67,72,16"
1039,19539,23-Arthur St/St Kilda Rd (Melbourne City),"3/3a,5,6,64,67,72,16"
1040,19560,24-Leopold St/St Kilda Rd (South Melbourne),"3/3a,5,6,64,67,72,16"
1041,19561,25-Commercial Rd/St Kilda Rd (South Melbourne),"3/3a,5,6,64,67,72,16"
1042,19562,26-Moubray St/St Kilda Rd (South Melbourne),"3/3a,5,6,64,67,16"
1043,19563,27-High St/St Kilda Rd (South Melbourne),"3/3a,5,6,64,67,16"
1044,19565,29-Union St/St Kilda Rd (St Kilda),"3/3a,5,64,67,16"
1045,19566,30-St Kilda Junction/St Kilda Rd (St Kilda),"3/3a,5,64,67,16"
1046,19567,31-Queens Way/Queens Way (St Kilda),"64,5"
1047,19568,30-St Kilda Junction/St Kilda Rd (St Kilda),"3/3a,5,64,67,16"
1048,19569,29-Union St/St Kilda Rd (St Kilda),"3/3a,5,64,67,16"
1049,19571,27-Lorne St/St Kilda Rd (Melbourne City),"3/3a,5,6,64,67,16"
1050,19572,26-Beatrice St/St Kilda Rd (Melbourne City),"3/3a,5,6,64,67,16"
1051,19573,25-Commercial Rd/St Kilda Rd (Melbourne City),"3/3a,5,6,64,67,72,16"
1052,19574,24-Leopold St/St Kilda Rd (Melbourne City),"3/3a,5,6,64,67,72,16"
1053,19575,23-Arthur St/St Kilda Rd (Melbourne City),"3/3a,5,6,64,67,72,16"
1054,19589,13-Curzon St/Queensberry St (North Melbourne),57
1055,19590,12-North Melbourne Town Hall/Errol St (North Melbourne),57
1056,19591,14-Royal Melbourne Hospital/Flemington Rd (North Melbourne),"59,58"
1057,19592,16-Harker St/Flemington Rd (North Melbourne),"59,58"
1058,19594,19-Royal Childrens Hospital/Flemington Rd (North Melbourne),"59,58"
1059,19595,20-Melrose St/Flemington Rd (North Melbourne),"59,57"
1060,19597,22-Flemington Bridge Station/Flemington Rd (North Melbourne),59
1061,19598,23-Flemington Community Centre/Mt Alexander Rd (Flemington),59
1062,19599,24-Mooltan St/Mt Alexander Rd (Flemington),59
1063,19600,25-Mount Alexander College/Mt Alexander Rd (Travancore),59
1064,19601,26-Wellington St/Mt Alexander Rd (Flemington),59
1065,19602,27-Essendon Tram Depot/Mt Alexander Rd (Ascot Vale),59
1066,19603,28-Middle St/Mt Alexander Rd (Ascot Vale),59
1067,19604,29-Warrick St/Mt Alexander Rd (Ascot Vale),59
1068,19605,30-Maribyrnong Rd/Mt Alexander Rd (Ascot Vale),59
1069,19606,31-Montgomery St/Mt Alexander Rd (Moonee Ponds),59
1070,19608,32-Moonee Ponds Junction/Pascoe Vale Rd (Moonee Ponds),"82,59"
1071,19609,34-Moonee Valley Civic Centre/Pascoe Vale Rd (Moonee Ponds),59
1072,19623,35-Queens Park/Pascoe Vale Rd (Moonee Ponds),59
1073,19624,36-Murray St/Pascoe Vale Rd (Moonee Ponds),59
1074,19625,37-Buckley St/Pascoe Vale Rd (Moonee Ponds),59
1075,19626,38-Fletcher St/Pascoe Vale Rd (Essendon),59
1076,19627,39-Hoddle St/Fletcher St (Essendon),59
1077,19628,40-Nicholson St/Fletcher St (Essendon),59
1078,19657,41-Fletcher St/Napier St (Essendon),59
1079,19658,42-Shamrock St/Mt Alexander Rd (Essendon),59
1080,19659,43-Thistle St/Mt Alexander Rd (Essendon),59
1081,19660,44-Thorn St/Mt Alexander Rd (Essendon),59
1082,19661,45-Leake St/Mt Alexander Rd (Essendon),59
1083,19662,46-Lincoln Rd/Mt Alexander Rd (Essendon),59
1084,19663,47-Mt Alexander Rd/Keilor Rd (Essendon),59
1085,19664,48-Service St/Keilor Rd (Essendon),59
1086,19665,49-Essendon North Primary School/Keilor Rd (Essendon North),59
1087,19666,50-Cooper St/Keilor Rd (Essendon),59
1088,19667,51-Bradshaw St/Keilor Rd (Essendon),59
1089,19669,53A-Matthews Ave/Keilor Rd (Essendon),59
1090,19670,53-Keilor Rd/Matthews Ave (Niddrie),59
1091,19671,54-Fullarton Rd/Matthews Ave (Airport West),59
1092,19672,55-Cameron St/Matthews Ave (Airport West),59
1093,19673,56-Earl St/Matthews Ave (Airport West),59
1094,19674,57-Hawker St/Matthews Ave (Airport West),59
1095,19675,58-Marshall Rd/Matthews Ave (Airport West),59
1096,19676,22-Toorak Rd/St Kilda Rd (Melbourne City),"3/3a,5,58,6,64,67,72,16"
1097,19678,20-Park Street/St Kilda Rd (Melbourne City),"3/3a,5,6,64,67,72,16"
1098,19679,19-Shrine of Remembrance/St Kilda Rd (Melbourne City),"3/3a,5,6,64,67,72,16"
1099,19681,17-Grant St-Police Memorial/St Kilda Rd (Southbank),"3/3a,5,6,64,67,72,16"
1100,19684,14-Arts Precinct/St Kilda Rd (Southbank),"16,3/3a,5,6,64,67,72,1"
1101,19685,13-Federation Square/Swanston St (Melbourne City),"16,3/3a,5,6,64,67,72,1"
1102,19686,11-City Square/Swanston St (Melbourne City),"16,3/3a,5,6,64,67,72,1"
1103,19687,10-Bourke Street Mall/Swanston St (Melbourne City),"16,3/3a,5,6,64,67,72,1"
1104,19689,8-Melbourne Central Station/Swanston St (Melbourne City),"16,3/3a,5,6,64,67,72,1"
1105,19092,59-St Ignatius Church/Church St (Richmond),78
1106,19093,58-Gipps St/Church St (Richmond),78
1107,19094,57-Swan St/Church St (Richmond),78
1108,19095,56-East Richmond Railway Station/Church St (Richmond),78
1109,19096,55-Gibbons St/Church St (Richmond),78
1110,19097,54-Balmain St/Church St (Richmond),78
1111,19098,53-Howard St/Church St (Richmond),78
1112,19100,51-Malcolm St/Chapel St (South Yarra),78
1113,19101,50-Toorak Rd/Chapel St (South Yarra),78
1114,19102,49-Arthur St/Chapel St (South Yarra),78
1115,19103,48-Wilson St/Chapel St (South Yarra),78
1116,19104,47-Malvern Rd/Chapel St (South Yarra),78
1117,19105,46-Chatham St/Chapel St (Prahran),78
1118,19106,45-High St/Chapel St (Prahran),78
1119,19107,44-Duke St/Chapel St (Prahran),78
1120,19108,43-Windsor Railway Station/Chapel St (Prahran),78
1121,19109,42-Dandenong Rd/Chapel St (Prahran),78
1122,19110,41-St Michaels Grammar School/Chapel St (St Kilda East),78
1123,19111,40-Alma Rd/Chapel St (St Kilda East),78
1124,19112,39-Argyle St/Chapel St (St Kilda East),78
1125,19113,38-Inkerman St/Chapel St (St Kilda East),78
1126,19115,36-St Kilda Town Hall/Carlisle St (St Kilda),"3/3a,16"
1127,19116,37-Carlisle St/Chapel St (St Kilda),78
1128,19118,35-Brighton Rd/Carlisle St (St Kilda),"3/3a,16"
1129,19119,34-Mitchell St/Carlisle St (St Kilda),"3/3a,16"
1130,19123,36-Canterbury Rd/Malvern Rd (Toorak),72
1131,19124,35-Lorne Rd/Malvern Rd (Toorak),72
1132,19125,34-Williams Rd/Malvern Rd (Toorak),72
1133,19126,33-Hobson St/Malvern Rd (South Yarra),72
1134,19127,32-Bendigo St/Malvern Rd (Prahran),72
1135,19128,31-Chapel St/Malvern Rd (Prahran),72
1136,19129,30-Prahran Market/Commercial Rd (Prahran),72
1137,19130,29-Porter St/Commercial Rd (Prahran),72
1138,19131,28-Braille Library/Commercial Rd (Prahran),72
1139,19132,27-Punt Rd/Commercial Rd (Prahran),72
1140,19133,26-Alfred Hospital/Commercial Rd (Prahran),72
1141,19135,33-Barkly St/Carlisle St (St Kilda),"3/3a,16"
1142,19136,32-Havelock St/Carlisle St (St Kilda),"3/3a,16"
1143,19250,13-Curzon St/Queensberry St (North Melbourne),57
1144,19251,12-North Melbourne Town Hall/Queensberry St (North Melbourne),57
1145,19253,14-Royal Melbourne Hospital/Flemington Rd (Parkville),"59,58"
1146,19254,16-Harker St/Flemington Rd (Parkville),"59,58"
1147,19256,19-Royal Childrens Hospital/Flemington Rd (North Melbourne),"59,58"
1148,19259,22-Flemington Bridge Station/Flemington Rd (North Melbourne),59
1149,19260,23-Flemington Community Centre/Mt Alexander Rd (Flemington),59
1150,19261,24-Mooltan St/Mt Alexander Rd (Flemington),59
1151,19262,25-Mount Alexander College/Mt Alexander Rd (Flemington),59
1152,19263,26-Wellington St/Mt Alexander Rd (Flemington),59
1153,19264,27-Essendon Tram Depot/Mt Alexander Rd (Ascot Vale),59
1154,19265,28-Middle St/Mt Alexander Rd (Ascot Vale),59
1155,19266,29-Warrick St/Mt Alexander Rd (Ascot Vale),59
1156,19267,30-Ormond Rd/Mt Alexander Rd (Moonee Ponds),59
1157,19268,31-Montgomery St/Mt Alexander Rd (Moonee Ponds),59
1158,19269,32-Moonee Ponds Junction/Pascoe Vale Rd (Moonee Ponds),"82,59"
1159,19270,34-Moonee Valley Civic Centre/Pascoe Vale Rd (Moonee Ponds),59
1160,19271,35-Queens Park/Pascoe Vale Rd (Moonee Ponds),59
1161,19272,36-Salisbury St/Pascoe Vale Rd (Moonee Ponds),59
1162,19274,38-Pascoe Vale Rd/Fletcher St (Essendon),59
1163,19275,39-Hoddle St/Fletcher St (Essendon),59
1164,19276,40-Nicholson St/Fletcher St (Essendon),59
1165,19277,41-Fletcher St/Napier St (Essendon),59
1166,19278,8-Richmond Station/Swan St (Richmond),70
1167,19279,9-Lennox St/Swan St (Richmond),70
1168,19280,10-Swan Street Shopping Centre/Swan St (Richmond),70
1169,19281,11-Church St/Swan St (Richmond),70
1170,19282,12-Coppin St/Swan St (Richmond),70
1171,19283,13-Edinburgh St/Swan St (Burnley),70
1172,19294,14-Burnley St/Swan St (Burnley),70
1173,19295,15-Stawell St/Swan St (Burnley),70
1174,19296,16-Park Gr/Swan St (Burnley),70
1175,19297,17-Madden Gr/Swan St (Burnley),70
1176,19298,18-Yarra Bvd/Swan St (Burnley),70
1177,19299,29-Power St/Riversdale Rd (Hawthorn),"75,70"
1178,19300,30-Through St/Riversdale Rd (Hawthorn),"75,70"
1179,19301,31-Fordholm Rd/Riversdale Rd (Hawthorn),"75,70"
1180,19302,32-Glenferrie Rd/Riversdale Rd (Hawthorn),"75,70"
1181,19303,33-Berkeley St/Riversdale Rd (Hawthorn),"75,70"
1182,19304,125-Port Junction/79 Whiteman St (Southbank),"12,96,109"
1183,19305,22-Dorcas St/Eastern Rd (South Melbourne),1
1184,19306,23-Moray St/Park St (South Melbourne),1
1185,19307,24-Clarendon St/Park St (South Melbourne),1
1186,19308,25-Cecil St/Park St (South Melbourne),1
1187,19309,26-Ferrars St/Park St (South Melbourne),1
1188,19310,27-Montague St/Park St (South Melbourne),1
1189,19311,28-Bridport St/Montague St (Albert Park),1
1190,19312,29-Bridport St/Victoria Ave (Albert Park),1
1191,19313,30-Richardson St/Victoria Ave (Albert Park),1
1192,19314,31-Graham St/Victoria Ave (Albert Park),1
1193,19322,124-Walsh St/Toorak Rd (South Yarra),58
1194,19323,125-Punt Rd/Toorak Rd (South Yarra),58
1195,19324,126-Myrtle St/Toorak Rd (South Yarra),58
1196,19325,127-South Yarra Railway Station/Toorak Rd (South Yarra),58
1197,19326,128-Chapel St/Toorak Rd (South Yarra),58
1198,19327,129-Tivoli Rd/Toorak Rd (South Yarra),58
1199,19328,130-Hawksburn Rd/Toorak Rd (South Yarra),58
1200,19329,131-Williams Rd/Toorak Rd (South Yarra),58
1201,19330,132-Toorak Village/Toorak Rd (Toorak),58
1202,19331,133-Grange Rd/Toorak Rd (Toorak),58
1203,19332,134-Orrong Rd/Toorak Rd (Toorak),58
1204,19333,135-Woorigoleen Rd/Toorak Rd (Toorak),58
1205,19334,136-Irving Rd/Toorak Rd (Toorak),58
1206,19335,137-Kooyong Rd/Toorak Rd (Toorak),58
1207,19336,138-Moonga Rd/Toorak Rd (Toorak),58
1208,19338,139-Glenferrie Rd/Toorak Rd (Toorak),58
1209,19340,112-Lygon St/Elgin St (Carlton),"6,1"
1210,19341,113-Lytton St/Lygon St (Carlton),"6,1"
1211,19342,114-Princes St/Lygon St (Carlton North),"6,1"
1212,19343,115-Melbourne Cemetery/Lygon St (Carlton North),"6,1"
1213,19344,116-Fenwick St/Lygon St (Carlton North),"6,1"
1214,19345,117-Richardson St/Lygon St (Carlton North),"6,1"
1215,19346,118-Pigdon St/Lygon St (Carlton North),"6,1"
1216,19347,119-Park St/Lygon St (Carlton North),"6,1"
1217,19348,120-Brunswick Rd/Lygon St (Brunswick),"6,1"
1218,19349,121-Weston St/Lygon St (Brunswick East),"6,1"
1219,19350,122-Glenlyon Rd/Lygon St (Brunswick East),"6,1"
1220,19351,123-Albert St/Lygon St (Brunswick East),"6,1"
1221,19352,124-Victoria St/Lygon St (Brunswick East),"6,1"
1222,19353,125-Blyth St/Lygon St (Brunswick East),"6,1"
1223,19354,126-Stewart St/Lygon St (Brunswick East),"6,1"
1224,19355,127-Albion St/Holmes St (Brunswick East),"6,1"
1225,19356,128-Mitchell St/Holmes St (Brunswick East),"6,1"
1226,19357,129-Moreland Rd/Nicholson St (Coburg),1
1227,19358,129-Moreland Rd/Holmes St (Brunswick),6
1228,19359,130-Barrow St/Moreland Rd (Coburg),6
1229,19360,131-De Carle St/Moreland Rd (Coburg),6
1230,19361,132-Sydney Rd/Moreland Rd (Coburg),6
1231,19362,133-Moreland Station/Cameron St (Coburg),6
1232,19363,130-The Avenue/Nicholson St (Coburg),1
1233,19364,131-Rennie St/Nicholson St (Coburg),1
1234,19365,132-Crozier St/Nicholson St (Coburg),1
1235,19366,133-Harding St/Nicholson St (Coburg),1
1236,19367,134-Merribell Ave/Nicholson St (Coburg),1
1237,19368,135-Bell St/Nicholson St (Coburg),1
1238,19369,125A-Southbank Tram Depot/Light Rail (South Melbourne),"12,109"
1239,19370,126-Montague St/Light Rail (South Melbourne),109
1240,19371,127-North Port Station/Light Rail (Port Melbourne),109
1241,19372,128-Graham St/Light Rail (Port Melbourne),109
1242,19374,13-Lansdowne St/Victoria Pde (Fitzroy),"12,109"
1243,19376,42-Grice Cres/Mt Alexander Rd (Essendon),59
1244,19377,16-Wellington St/Victoria Pde (Collingwood),"12,109"
1245,19379,18-Hoddle St/Victoria Pde (Collingwood),"12,109"
1246,19381,19-North Richmond Railway Station/Victoria St (Abbotsford),"12,109"
1247,19382,20-Lennox St/Victoria St (Abbotsford),"12,109"
1248,19383,21-Church St/Victoria St (Abbotsford),"12,109"
1249,19384,22-McKay St/Victoria St (Richmond),"12,109"
1250,19385,23-Flockhart St/Victoria St (Abbotsford),"12,109"
1251,19386,24-Burnley St/Victoria St (Richmond),"12,109"
1252,19387,25-River Bvd/Victoria St (Richmond),109
1253,19389,27-Findon Cres/Barkers Rd (Kew),109
1254,19391,29-High St/Barkers Rd (Kew),109
1255,19393,31-Stevenson St/High St (Kew),"48,109"
1256,19394,32-Kew Junction/High St (Kew),"48,109"
1257,19395,33-Kew Shopping Centre/High St (Kew),"48,109"
1258,19396,34-QPO/Cotham Rd (Kew),109
1259,19397,35-Charles St/Cotham Rd (Kew),109
1260,19398,36-Glenferrie Rd/Cotham Rd (Kew),109
1261,19399,37-Belmont Ave/Cotham Rd (Kew),109
1262,19400,38-Marshall Ave/Cotham Rd (Kew),109
1263,19401,39-Florence Ave/Cotham Rd (Kew),109
1264,19402,40-St George's Hospital/Cotham Rd (Kew),109
1265,19403,41-Kew Traffic School/Cotham Rd (Kew),109
1266,19404,42-Burke Rd/Cotham Rd (Kew),109
1267,19691,7-RMIT University/Swanston St (Melbourne City),"16,3/3a,5,6,64,67,72,1"
1268,19693,4-Queensberry St/Swanston St (Carlton),"16,3/3a,5,6,64,67,72,1"
1269,19694,3-Lincoln Square/Swanston St (Carlton),"16,3/3a,5,6,64,67,72,1"
1270,19696,1-Melbourne University/Swanston St (Carlton),"16,3/3a,5,6,64,67,72,1"
1271,19697,34-Inkerman St/St Kilda Rd (St Kilda),"67,3/3a"
1272,19698,34-Inkerman St/St Kilda Rd (St Kilda),"67,3/3a"
1273,19699,15-Murphy St/Flemington Rd (North Melbourne),"59,58"
1274,19700,33-Argyle St/St Kilda Rd (St Kilda),"67,3/3a"
1275,19701,33-Argyle St/St Kilda Rd (St Kilda),"67,3/3a"
1276,19702,32-Alma Rd/St Kilda Rd (St Kilda),"67,3/3a"
1277,19703,32-Alma Rd/St Kilda Rd (St Kilda),"67,3/3a"
1278,19704,31-Barkly St/St Kilda Rd (St Kilda),"67,3/3a"
1279,19705,31-Barkly St/St Kilda Rd (St Kilda),"67,3/3a"
1280,19706,15-Epworth Hospital/Bridge Rd (Richmond),"75,48"
1281,19708,17-Bosisto St/Bridge Rd (Richmond),"75,48"
1282,19709,18-Church St/Bridge Rd (Richmond),"75,48"
1283,19710,19-Richmond Town Hall/Bridge Rd (Richmond),"75,48"
1284,19711,20-Coppin St/Bridge Rd (Richmond),"75,48"
1285,19712,21-Burnley St/Bridge Rd (Richmond),"75,48"
1286,19713,22-Yarra Bvd/Bridge Rd (Richmond),"75,48"
1287,19714,22-Yarra Bvd/Bridge Rd (Richmond),"75,48"
1288,19715,21-Burnley St/Bridge Rd (Richmond),"75,48"
1289,19716,20-Coppin St/Bridge Rd (Richmond),"75,48"
1290,19717,19-Richmond Town Hall/Bridge Rd (Richmond),"75,48"
1291,19718,18-Church St/Bridge Rd (Richmond),"75,48"
1292,19719,17-Waltham St/Bridge Rd (Richmond),"75,48"
1293,19721,125A-Southbank Tram Depot/Light Rail (South Melbourne),"12,109"
1294,19722,126-Montague St/Light Rail (South Melbourne),109
1295,19723,127-North Port Station/Light Rail (Port Melbourne),109
1296,19724,128-Graham St/Light Rail (Port Melbourne),109
1297,19725,129-Beacon Cove/Light Rail (Port Melbourne),109
1298,19726,13-Lansdowne St/Victoria Pde (East Melbourne),"12,109"
1299,19728,15-Smith St/Victoria Pde (East Melbourne),"12,109"
1300,19729,16-Wellington St/Victoria Pde (East Melbourne),"12,109"
1301,19731,18-Hoddle St/Victoria Pde (Collingwood),"12,109"
1302,19732,19-North Richmond Railway Station/Victoria St (Richmond),"12,109"
1303,19733,20-Lennox St/Victoria St (Richmond),"12,109"
1304,19734,15-Epworth Hospital/Bridge Rd (Richmond),"75,48"
1305,19735,22-McKay St/Victoria St (Richmond),"12,109"
1306,19736,23-Leslie St/Victoria St (Richmond),"12,109"
1307,19737,24-Burnley St/Victoria St (Richmond),"12,109"
1308,19738,25-River Bvd/Victoria St (Richmond),109
1309,19740,27-Findon St/Barkers Rd (Hawthorn),109
1310,19742,29-Barkers Rd/High St (Kew),"48,109"
1311,19744,31-Stevenson St/High St (Kew),"48,109"
1312,19745,32-Kew Junction/High St (Kew),"48,109"
1313,19746,34-High St/Cotham Rd (Kew),109
1314,19747,35-Charles St/Cotham Rd (Kew),109
1315,19748,36-Glenferrie Rd/Cotham Rd (Kew),109
1316,19749,37-Belmont Ave/Cotham Rd (Kew),109
1317,19750,38-Marshall Ave/Cotham Rd (Kew),109
1318,19751,39-Thomas St/Cotham Rd (Kew),109
