,STOP_ID,STOP_NAME,ROUTEUSSP
1319,19752,40-St George's Hospital/Cotham Rd (Kew),109
1320,19753,41-Kew Traffic School/Cotham Rd (Kew),109
1321,19754,34-Kooyongkoot Rd/Riversdale Rd (Hawthorn),"75,70"
1322,19755,35-Robinson Rd/Riversdale Rd (Hawthorn),"75,70"
1323,19756,36-Auburn Rd/Riversdale Rd (Hawthorn East),"75,70"
1324,19757,37-Tooronga Rd/Riversdale Rd (Hawthorn East),"75,70"
1325,19758,38-Hastings Rd/Riversdale Rd (Hawthorn East),"75,70"
1326,19759,39-Camberwell Tram Depot/Riversdale Rd (Hawthorn East),"75,70"
1327,19760,40-Camberwell Junction/Riversdale Rd (Camberwell),70
1328,19761,42-Fermanagh Rd/Riversdale Rd (Camberwell),70
1329,19762,43-Trafalgar Rd/Riversdale Rd (Camberwell),70
1330,19763,44-Derby St/Riversdale Rd (Camberwell),70
1331,19764,46-Spencer Rd/Riversdale Rd (Camberwell),70
1332,19765,47-Willow Gr/Riversdale Rd (Camberwell),70
1333,19766,48-Cooloongatta Rd/Riversdale Rd (Camberwell),70
1334,19767,49-Glyndon Rd/Riversdale Rd (Camberwell),70
1335,19768,50-Wattle Valley Rd/Riversdale Rd (Canterbury),70
1336,19769,51-Highfield Rd/Riversdale Rd (Camberwell),70
1337,19770,52-Lockhart St/Riversdale Rd (Camberwell),70
1338,19771,53-Essex Rd/Riversdale Rd (Camberwell),70
1339,19772,54-Through Rd/Riversdale Rd (Camberwell),70
1340,19773,55-Union Rd/Riversdale Rd (Canterbury),70
1341,19774,56-Warrigal Rd/Riversdale Rd (Surrey Hills),70
1342,19775,57-Glendale St/Riversdale Rd (Surrey Hills),70
1343,19776,58-Wattle Park/1013 Riversdale Rd (Surrey Hills),70
1344,19777,59-Alandale St/Riversdale Rd (Surrey Hills),70
1345,19778,42-Burke Rd/Whitehorse Rd (Balwyn),109
1346,19779,60-Ferndale St/Riversdale Rd (Surrey Hills),70
1347,19781,58-Box Hill Central/Whitehorse Rd (Box Hill),109
1348,19782,57-Nelson Rd/Whitehorse Rd (Box Hill),109
1349,19783,56-Elgar Rd/Whitehorse Rd (Box Hill),109
1350,19784,55-Hood St/Whitehorse Rd (Mont Albert),109
1351,19785,54-Inglisby Rd/Whitehorse Rd (Mont Albert),109
1352,19786,53-Union Rd/Whitehorse Rd (Surrey Hills),109
1353,20482,15-Murphy St/Flemington Rd (North Melbourne),"59,58"
1354,20490,12-Flemington Rd/Peel St (North Melbourne),58
1355,20491,12-Flemington Rd/Peel St (North Melbourne),58
1356,20492,11-Queensberry St/Peel St (North Melbourne),58
1357,20493,11-Queensberry St/Peel St (North Melbourne),58
1358,20494,126-City Rd/Light Rail (South Melbourne),96
1359,20495,126-City Rd/Light Rail (South Melbourne),96
1360,20496,127-South Melbourne Station/Light Rail (South Melbourne),96
1361,20497,127-South Melbourne Station/Light Rail (South Melbourne),96
1362,20498,128-Albert Park Station/Light Rail (South Melbourne),96
1363,20499,128-Albert Park Station/Light Rail (South Melbourne),96
1364,20500,129-Melbourne Sports and Aquatic Centre/Light Rail (Middle Park),96
1365,20501,129-Melbourne Sports and Aquatic Centre/Light Rail (Middle Park),96
1366,20502,130-Middle Park Station/Light Rail (Middle Park),96
1367,20503,130-Middle Park Station/Light Rail (Middle Park),96
1368,20504,131-Fraser St/Light Rail (Middle Park),96
1369,20505,131-Fraser St/Light Rail (Middle Park),96
1370,20506,132-St Kilda Station/Fitzroy St (St Kilda),96
1371,20507,132-St Kilda Station/Fitzroy St (St Kilda),96
1372,20508,133-Canterbury Rd/Fitzroy St (St Kilda),"3/3a,96,16"
1373,20509,133-Canterbury Rd/Fitzroy St (St Kilda),"3/3a,96,16"
1374,20510,134-Park St/Fitzroy St (St Kilda),"3/3a,96,16"
1375,20511,134-Park St/Fitzroy St (St Kilda),"3/3a,96,16"
1376,20512,135-Acland St/Fitzroy St (St Kilda),"3/3a,96,16"
1377,20513,135-Jacka Bvd/Fitzroy St (St Kilda),"3/3a,96,16"
1378,20514,136-Alfred Square/The Esplanade (St Kilda),"3/3a,96,16"
1379,20515,136-Alfred Square/The Esplanade (St Kilda),"3/3a,96,16"
1380,20518,138-Luna Park/The Esplanade (St Kilda),"3/3a,96,16"
1381,20519,138-Luna Park/The Esplanade (St Kilda),"3/3a,96,16"
1382,20520,139-Belford St/Acland St (St Kilda),96
1383,20522,139-Belford St/Acland St (St Kilda),96
1384,20523,48-Hawthorn Rd/Dandenong Rd (Malvern),16
1385,20524,48-Dandenong Rd/Glenferrie Rd (Malvern),16
1386,20525,52-Dandenong Rd/Glenferrie Rd (Malvern),16
1387,20526,53-Malvern Railway Station/Glenferrie Rd (Malvern),16
1388,20527,53-Malvern Railway Station/Glenferrie Rd (Malvern),16
1389,20528,54-Wattletree Rd/Glenferrie Rd (Malvern),16
1390,20529,54-Wattletree Rd/Glenferrie Rd (Malvern),16
1391,20530,55-Llaneast St/Glenferrie Rd (Malvern),16
1392,20531,55-Edsall St/Glenferrie Rd (Malvern),16
1393,20532,56-Malvern Tram Depot/Glenferrie Rd (Malvern),16
1394,20533,56-Malvern Tram Depot/Glenferrie Rd (Malvern),16
1395,20534,57-High St/Glenferrie Rd (Malvern),16
1396,20535,57-High St/Glenferrie Rd (Malvern),16
1397,20536,58-Bell St/Glenferrie Rd (Malvern),16
1398,20537,58-Sorrett Ave/Glenferrie Rd (Malvern),16
1399,20538,59-Malvern Rd/Glenferrie Rd (Malvern),16
1400,20539,59-Malvern Rd/Glenferrie Rd (Malvern),16
1401,20540,60-Stonnington Pl/Glenferrie Rd (Malvern),16
1402,20541,60-Stonnington Pl/Glenferrie Rd (Malvern),16
1403,20542,61-Moorakyne Ave/Glenferrie Rd (Malvern),16
1404,20543,61-Moorakyne Ave/Glenferrie Rd (Malvern),16
1405,20544,62-Mayfield Ave/Glenferrie Rd (Malvern),16
1406,20545,62-Mayfield Ave/Glenferrie Rd (Malvern),16
1407,20546,63-Toorak Rd/Glenferrie Rd (Malvern),16
1408,20547,63-Toorak Rd/Glenferrie Rd (Kooyong),16
1409,20548,64-Mernda Rd/Glenferrie Rd (Kooyong),16
1410,4124,127-York St/Clarendon St (South Melbourne),12
1411,4125,126-City Rd/Clarendon St (South Melbourne),12
1412,4126,130a-Raglan St/Clarendon St (South Melbourne),12
1413,4127,130-Clarendon St/Albert Rd (South Melbourne),12
1414,4128,131-Melbourne Sports & Aquatic Centre/Albert Rd (Albert Park),12
1415,4129,132-Kerferd Rd/Canterbury Rd (Albert Park),12
1416,4130,133-Canterbury Rd/Mills St (Middle Park),12
1417,4131,134-Carter St/Mills St (Middle Park),12
1418,4132,135-Richardson St/Mills St (Middle Park),12
1419,4133,136-Mills St/Danks St (Middle Park),12
1420,4134,137-Harold St/Danks St (Middle Park),12
1421,4135,143-Fitzroy St/Park St (St Kilda),12
1422,4136,142-Mary St/Park St (St Kilda West),12
1423,4137,141-Deakin St/Park St (St Kilda West),12
1424,6044,27-Westgarth St/High St (Northcote),86
1425,6045,26-Walker St/High St (Northcote),86
1426,6046,25-Clifton Hill Interchange/Queens Pde (Clifton Hill),86
1427,6047,24-Michael St/Queens Pde (Clifton Hill),86
1428,6048,23-Wellington St/Queens Pde (Clifton Hill),86
1429,6049,22-Smith St/Queens Pde (Clifton Hill),86
1430,6050,21-Alexandra Pde/Smith St (Fitzroy),86
1431,6051,20-Rose St/Smith St (Collingwood),86
1432,6052,19-Johnston St/Smith St (Fitzroy),86
1433,6053,18-Hodgson St/Smith St (Fitzroy),86
1434,6054,17-Charles St/Smith St (Fitzroy),86
1435,6056,15-Smith St/Gertrude St (Fitzroy),86
1436,6057,14-Napier St/Gertrude St (Fitzroy),86
1437,6058,13-Brunswick St/Gertrude St (Fitzroy),86
1438,6059,12-Moor St/Nicholson St (Fitzroy),96
1439,6061,13-Johnston St/Nicholson St (Fitzroy),96
1440,6062,14-Rose St/Nicholson St (Fitzroy),96
1441,6063,15-Alexandra Pde/Nicholson St (Fitzroy North),96
1442,6064,16-Freeman St/Nicholson St (Fitzroy North),96
1443,6066,17-Reid St/Nicholson St (Fitzroy North),96
1444,6067,18-Scotchmer St/Nicholson St (Fitzroy North),96
1445,6068,19-Holden St/Nicholson St (Fitzroy North),96
1446,6069,20-Miller St/Nicholson St (Fitzroy North),96
1447,6070,21-Glenlyon Rd/Nicholson St (Fitzroy North),96
1448,6071,22-Albert St/Nicholson St (Brunswick East),96
1449,6103,42-Dundas St/Plenty Rd (Preston),86
1450,6104,41-Collins St/High St (Thornbury),86
1451,6105,40-Mansfield St/High St (Thornbury),86
1452,6106,39-Gooch St/High St (Thornbury),86
1453,6107,38-Clarendon St/High St (Thornbury),86
1454,6108,37-Woolton Ave/High St (Thornbury),86
1455,6109,36-Darebin Rd/High St (Thornbury),86
1456,6110,35-Dennis St/High St (Northcote),86
1457,6111,34-McCutcheon St/High St (Northcote),86
1458,6112,33-Separation St/High St (Northcote),86
1459,6113,32-Mitchell St/High St (Northcote),86
1460,6114,31-Northcote Town Hall/High St (Northcote),86
1461,6115,30-Clarke St/High St (Northcote),86
1462,6118,27-Westgarth St/High St (Northcote),86
1463,6119,26-Walker St/High St (Northcote),86
1464,6120,25-Clifton Hill Interchange/Queens Pde (Clifton Hill),86
1465,6121,24-Gold St/Queens Pde (Fitzroy North),86
1466,6122,23-Wellington St/Queens Pde (Clifton Hill),86
1467,6123,22-Smith St/Queens Pde (Clifton Hill),86
1468,6124,21-Alexandra Pde/Smith St (Clifton Hill),86
1469,6125,20-Keele St/Smith St (Fitzroy),86
1470,6126,19-Johnston St/Smith St (Fitzroy),86
1471,6127,18-Hodgson St/Smith St (Fitzroy),86
1472,6128,17-Charles St/Smith St (Fitzroy),86
1473,6129,16-Peel St/Smith St (Collingwood),86
1474,6130,15-Gertrude St/Smith St (Fitzroy),86
1475,6131,14-Napier St/Gertrude St (Fitzroy),86
1476,6132,13-Brunswick St/Gertrude St (Fitzroy),86
1477,6133,12-Moor St/Nicholson St (Fitzroy),96
1478,6135,13-Johnston St/Nicholson St (Carlton),96
1479,6136,14-Rose St/Nicholson St (Carlton),96
1480,6137,15-Alexandra Pde/Nicholson St (Carlton),96
1481,6138,16-Freeman St/Nicholson St (Fitzroy North),96
1482,6140,17-Reid St/Nicholson St (Carlton North),96
1483,6141,18-Scotchmer St/Nicholson St (Carlton North),96
1484,6142,19-Brunswick Rd/Nicholson St (Fitzroy),96
1485,6143,20-Miller St/Nicholson St (Brunswick East),96
1486,6144,21-Glenlyon Rd/Nicholson St (Brunswick East),96
1487,6145,22-Albert St/Nicholson St (Brunswick East),96
1488,6147,23-Blyth St/Nicholson St (Brunswick East),96
1489,7354,48-Dixon St/Wattletree Rd (Malvern),5
1490,8345,47-Cabrini Hospital/Wattletree Rd (Malvern),5
1491,9156,46-Soudan St/Wattletree Rd (Malvern),5
1492,940,43-Egerton Rd/Wattletree Rd (Armadale),5
1493,946,44-Duncraig Ave/Wattletree Rd (Armadale),5
1494,947,45-Glenferrie Rd/Wattletree Rd (Malvern),5
1495,950,46-Nicholls St/Wattletree Rd (Malvern),5
1496,955,47-Cabrini Hospital/Wattletree Rd (Malvern),5
1497,968,48-Dixon St/Wattletree Rd (Malvern),5
1498,980,49-Tooronga Rd/Wattletree Rd (Malvern East),5
1499,992,41-Maribyrnong Park/Maribyrnong Rd (Ascot Vale),"82,57"
1500,4138,140-Fraser St/Park St (St Kilda West),12
1501,4139,139-Langridge St/Patterson St (Middle Park),12
1502,4140,138-Armstrong St/Danks St (Middle Park),12
1503,4141,13-Gertrude St/Brunswick St (Fitzroy),11
1504,4142,14-Hanover St/Brunswick St (Fitzroy),11
1505,4143,15-Bell St/Brunswick St (Fitzroy),11
1506,4144,16-Johnston St/Brunswick St (Fitzroy),11
1507,4145,17-Leicester St/Brunswick St (Fitzroy),11
1508,4146,18-Alexandra Pde/Brunswick St (Fitzroy),11
1509,4147,19-Newry St/Brunswick St (Fitzroy North),11
1510,4148,20-Fitzroy Bowls Club/Brunswick St (Fitzroy North),11
1511,4149,21-Alfred Cres/St Georges Rd (Fitzroy North),11
1512,4150,22-Scotchmer St/St Georges Rd (Fitzroy North),11
1513,4151,23-Park St/St Georges Rd (Fitzroy North),11
1514,4152,24-Holden St/St Georges Rd (Fitzroy North),11
1515,4153,25-Miller St/St Georges Rd (Fitzroy North),11
1516,4154,26-Clarke St/St Georges Rd (Northcote),11
1517,4155,27-Westbourne Gr/St Georges Rd (Northcote),11
1518,4156,28-Sumner Ave/St Georges Rd (Northcote),11
1519,4157,29-Arthurton Rd/St Georges Rd (Northcote),11
1520,4158,30-Gladstone Ave/St Georges Rd (Northcote),11
1521,4159,31-Bird Ave/St Georges Rd (Northcote),11
1522,4160,32-Normanby Ave/St Georges Rd (Thornbury),11
1523,4161,33-Hutton St/St Georges Rd (Thornbury),11
1524,4162,34-Miller St/St Georges Rd (Preston),11
1525,4163,36-Bracken Ave/Miller St (Thornbury),11
1526,4164,37-Miller St/Gilbert Rd (Preston),11
1527,4165,38-Oakover Rd/Gilbert Rd (Preston),11
1528,4166,39-Latona Ave/Gilbert Rd (Preston),11
1529,4167,40-Bell St/Gilbert Rd (Preston),11
1530,4168,41-Bruce St/Gilbert Rd (Preston),11
1531,4169,42-Cramer St/Gilbert Rd (Preston),11
1532,4170,43-Murray Rd/Gilbert Rd (Preston),11
1533,4171,44-Cooper St/Gilbert Rd (Preston),11
1534,4172,45-Jacka St/Gilbert Rd (Preston),11
1535,4173,46-McNamara St/Gilbert Rd (Preston),11
1536,4174,71-RMIT/Plenty Rd (Bundoora),86
1537,4175,70-Clements Dr/Plenty Rd (Bundoora),86
1538,4176,69-Taunton Dr/Plenty Rd (Bundoora),86
1539,4177,68-Greenhills Rd/Plenty Rd (Bundoora),86
1540,4178,67-Bundoora Square SC/Plenty Rd (Bundoora),86
1541,4179,66-Settlement Rd/Plenty Rd (Bundoora),86
1542,4180,65-Grimshaw St/Plenty Rd (Bundoora),86
1543,4181,64-Mount Cooper Dr/Plenty Rd (Bundoora),86
1544,4182,63-Greenwood Dr/Plenty Rd (Bundoora),86
1545,4183,62-Metropolitan Fire Brigade/Plenty Rd (Bundoora),86
1546,4185,61-Bundoora Park/Plenty Rd (Bundoora),86
1547,4186,60-La Trobe University/Plenty Rd (Bundoora),86
1548,4187,59-Preston Cemetery/Plenty Rd (Kingsbury),86
1549,4188,58-Browning St/Plenty Rd (Kingsbury),86
1550,4189,57-Reservoir District Secondary College/Plenty Rd (Reservoir),86
1551,4190,56-Loddon Ave/Plenty Rd (Reservoir),86
1552,4191,55-Boldrewood Pde/Plenty Rd (Reservoir),86
1553,4192,54-Wilkinson St/Plenty Rd (Reservoir),86
1554,4193,53-Ethel Gr/Plenty Rd (Reservoir),86
1555,4195,51-Wood St/Plenty Rd (Preston),86
1556,4196,50-Sylvester Gr/Plenty Rd (Preston),86
1557,4197,49-Murray Rd/Plenty Rd (Preston),86
1558,4198,48-Gower St/Plenty Rd (Preston),86
1559,4199,47-David St/Plenty Rd (Preston),86
1560,4201,45-Bell St/Plenty Rd (Preston),86
1561,4202,44-Seymour St/Plenty Rd (Preston),86
1562,4203,43-Raglan St/Plenty Rd (Preston),86
1563,4204,42-Miller St/High St (Thornbury),86
1564,4205,41-Blythe St/High St (Thornbury),86
1565,4206,40-Mansfield St/High St (Thornbury),86
1566,4323,127-York St/Clarendon St (South Melbourne),12
1567,4324,126-City Rd/Clarendon St (South Melbourne),12
1568,4331,128-Dorcas St/Clarendon St (South Melbourne),12
1569,4332,129-Park St/Clarendon St (South Melbourne),12
1570,4333,130-Albert Rd/Clarendon St (South Melbourne),12
1571,4334,131-Melbourne Sports & Aquatic Centre/Albert Rd (Albert Park),12
1572,43472,D14-Southern Cross Station/Collins St (Docklands),"48,11"
1573,43473,D15-Batman's Hill/Collins St (Docklands),"48,11"
1574,43474,D17-Merchant St/Collins St (Docklands),"48,11"
1575,43475,D16-Harbour Esp/Collins St (Docklands),"48,11"
1576,43476,D15-Batman's Hill/Collins St (Docklands),"48,11"
1577,43477,D14-Southern Cross Station/Collins St (Docklands),"48,11"
1578,43480,D16-Harbour Esp/Collins St (Docklands),"48,11"
1579,4384,132-Canterbury Rd/Albert Rd (Albert Park),12
1580,4440,133-Canterbury Rd/Mills St (Middle Park),12
1581,4441,134-Carter St/Mills St (Middle Park),12
1582,4442,135-Richardson St/Mills St (Middle Park),12
1583,4443,136-Danks St/Mills St (Middle Park),12
1584,4444,137-Harold St/Danks St (Middle Park),12
1585,4445,142-Mary St/Park St (St Kilda West),12
1586,4446,141-Cowderoy St/Park St (St Kilda West),12
1587,4447,140-Fraser St/Patterson St (Middle Park),12
1588,4448,139-Langridge St/Patterson St (Middle Park),12
1589,4449,138-Armstrong St/Danks St (Middle Park),12
1590,4450,13-Gertrude St/Brunswick St (Fitzroy),11
1591,4451,14-King William St/Brunswick St (Fitzroy),11
1592,4452,15-St David St/Brunswick St (Fitzroy),11
1593,4453,16-Johnston St/Brunswick St (Fitzroy),11
1594,4454,17-Leicester St/Brunswick St (Fitzroy),11
1595,4455,18-Alexandra Pde/Brunswick St (Fitzroy North),11
1596,4456,19-Newry St/Brunswick St (Fitzroy North),11
1597,4457,20-Fitzroy Bowls Club/Brunswick St (Fitzroy North),11
1598,4458,21-Alfred Cres/St Georges Rd (Fitzroy North),11
1599,4460,23-Park St/St Georges Rd (Fitzroy North),11
1600,4461,24-Holden St/St Georges Rd (Fitzroy North),11
1601,4462,25-Miller St/St Georges Rd (Fitzroy North),11
1602,4463,26-Clarke St/St Georges Rd (Northcote),11
1603,4464,27-Westbourne Gr/St Georges Rd (Northcote),11
1604,4465,28-Sumner Ave/St Georges Rd (Northcote),11
1605,4466,29-Arthurton Rd/St Georges Rd (Northcote),11
1606,4468,30-Gladstone Ave/St Georges Rd (Northcote),11
1607,4469,31-Gadd St/St Georges Rd (Northcote),11
1608,4470,32-Normanby Ave/St Georges Rd (Thornbury),11
1609,4471,33-Hutton St/St Georges Rd (Thornbury),11
1610,4472,34-Miller St/St Georges Rd (Preston),11
1611,4473,36-Devon St/Miller St (Preston),11
1612,4474,35-St Georges Rd/Miller St (Preston),11
1613,4475,37-Miller St/Gilbert Rd (Preston),11
1614,4476,38-Oakover Rd/Gilbert Rd (Preston),11
1615,4477,39-Latona Ave/Gilbert Rd (Preston),11
1616,4478,40-Bell St/Gilbert Rd (Preston),11
1617,4479,41-Bruce St/Gilbert Rd (Preston),11
1618,4480,42-Cramer St/Gilbert Rd (Preston),11
1619,4481,43-Murray Rd/Gilbert Rd (Preston),11
1620,4482,44-Cooper St/Gilbert Rd (Preston),11
1621,4483,45-Jacka St/Gilbert Rd (Preston),11
1622,4484,47-West Preston/Gilbert Rd (Preston),11
1623,4485,70-Janefield Dr/Plenty Rd (Bundoora),86
1624,4486,69-Taunton Dr/Plenty Rd (Bundoora),86
1625,4487,68-Greenhills Rd/Plenty Rd (Bundoora),86
1626,4488,67-Bundoora Square SC/Plenty Rd (Bundoora),86
1627,4489,66-Settlement Rd/Plenty Rd (Bundoora),86
1628,4490,65-Grimshaw St/Plenty Rd (Bundoora),86
1629,4491,64-Mount Cooper Dr/Plenty Rd (Bundoora),86
1630,4492,63-Greenwood Dr/Plenty Rd (Bundoora),86
1631,4493,62-Metropolitan Fire Brigade/Plenty Rd (Bundoora),86
1632,4494,61-Bundoora Park/Plenty Rd (Bundoora),86
1633,4495,60-La Trobe University/Plenty Rd (Bundoora),86
1634,4496,59-Preston Cemetery/Plenty Rd (Kingsbury),86
1635,4497,58-Browning St/Plenty Rd (Kingsbury),86
1636,4498,57-Reservoir District Secondary College/Plenty Rd (Reservoir),86
1637,4499,56-Loddon Ave/Plenty Rd (Reservoir),86
1638,4500,55-Albert St/Plenty Rd (Reservoir),86
1639,4501,54-Wilkinson St/Plenty Rd (Reservoir),86
1640,4502,53-Ethel Gr/Plenty Rd (Reservoir),86
1641,4503,52-Tyler St/Plenty Rd (Preston),86
1642,4504,51-Wood St/Plenty Rd (Preston),86
1643,4505,50-Sylvester Gr/Plenty Rd (Preston),86
1644,4506,49-Murray Rd/Plenty Rd (Preston),86
1645,4507,48-Gower St/Plenty Rd (Preston),86
1646,4508,47-David St/Plenty Rd (Preston),86
1647,4510,45-Bell St/Plenty Rd (Preston),86
1648,4511,44-Osborne Gr/Plenty Rd (Preston),86
1649,4512,43-Raglan St/Plenty Rd (Preston),86
1650,46517,48-Hawthorn Rd/Dandenong Rd (Caulfield North),64
1651,47493,D18-Bourke St/Collins St (Docklands),"48,11"
1652,4945,43-Van Ness Ave/Raleigh Rd (Maribyrnong),"82,57"
1653,49999,22-Toorak Rd/St Kilda Rd (Melbourne City),58
1654,52112,123-Fawkner Park/Toorak Rd (South Yarra),58
1655,52113,123-Fawkner Park/Toorak Rd (South Yarra),58
1656,6032,39-Ballantyne St/High St (Thornbury),86
1657,6034,37-Woolton Ave/High St (Thornbury),86
1658,6035,36-Darebin Rd/High St (Thornbury),86
1659,6036,35-Dennis St/High St (Northcote),86
1660,6037,34-Bent St/High St (Northcote),86
1661,6038,33-Arthurton Rd/High St (Northcote),86
1662,6039,32-Mitchell St/High St (Northcote),86
1663,6040,31-Northcote Town Hall/High St (Northcote),86
1664,6041,30-Clarke St/High St (Northcote),86
